Posting Date;Document No.;Item No.;Item ledger entry no.;Sales;Customer Code;Qty;Work Order;Description;Customer
2025-07-28;SI013642;262291;157725;46.08;1000106;-12;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA Deutschland GmbH
2025-07-28;SI013642;276328;157702;347.46;1000106;-6;WO072876;WB 13LBx15 H2 6/161/205 Ø21.5 R16 ET-100;KENDA Deutschland GmbH
2025-07-28;SI013642;276328;157719;231.64;1000106;-4;WO073733;WB 13LBx15 H2 6/161/205 Ø21.5 R16 ET-100;KENDA Deutschland GmbH
2025-07-28;SI013642;456751;157703;1262.34;1000106;-18;WO072893;WB W14Lx18 H2 8/221/275 Ø27 R18 ET36;KENDA Deutschland GmbH
2025-07-28;SI013642;509556;157699;1185.6;1000106;-80;WO072743;WI EK 7.00Ax8 H2 30x92/102;KENDA Deutschland GmbH
2025-07-28;SI013642;509556;157700;666.9;1000106;-45;WO072743;WI EK 7.00Ax8 H2 30x92/102;KENDA Deutschland GmbH
2025-07-28;SI013642;511313;157718;765.1;1000106;-10;WO073591;WB W9x20 H2 6/114.5/152 Ø16 ET-45;KENDA Deutschland GmbH
2025-07-28;SI013642;633022;157715;3191.4;1000106;-60;WO073204;WB 6Jx16 H2 5/97/140 Ø18.5 R14 ET60;KENDA Deutschland GmbH
2025-07-28;SI013642;743547;157720;3366.3;1000106;-35;WO073782;WB W13x20 H2 8/221/275 Ø21.5 R16 ET60;KENDA Deutschland GmbH
2025-07-28;SI013642;699578;157717;1656.36;1000106;-36;WO073409;WB 11Jx16 H2 6/161/205 Ø21.5 R16 ET0;KENDA Deutschland GmbH
2025-07-28;SI013642;105109;157708;1372.8;1000106;-48;WO072939;WB 8.50Ix12 H2 5/80/115 Ø18.5 R14 ET-95;KENDA Deutschland GmbH
2025-07-28;SI013642;149516;157704;1467.85;1000106;-31;WO072919;WB AG13.00x15.5 H2 6/161/205 Ø21.5 R16 ET50;KENDA Deutschland GmbH
2025-07-28;SI013642;149660;157705;1198.08;1000106;-16;WO072920;WB 16.00x17 H2 6/161/205 Ø21.5 R16 ET0;KENDA Deutschland GmbH
2025-07-28;SI013642;155470;157716;3868.8;1000106;-60;WO073290;WB 6Jx16 H2 6/161/205 Ø18.5 R14 ET70;KENDA Deutschland GmbH
2025-07-28;SI013642;714721;157710;1766.0;1000106;-50;WO073039;WB 5JAx12 H2 5/93/140 Ø15 ET25;KENDA Deutschland GmbH
2025-07-28;SI013642;719368;157701;1178.56;1000106;-8;WO072853;WB AG16.00x22.5 H2 6/161/205 Ø21.5 R16 ET0;KENDA Deutschland GmbH
2025-07-28;SI013644;139968;157678;1570.0;1000104;-250;WO073084;WB 2.50Ax8 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
2025-07-28;SI013644;159942;157684;36.0;1000104;-4;;Euro Pallets 80x120cm;KENDA België NV
2025-07-28;SI013644;260761;157685;144.0;1000104;-12;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;KENDA België NV
2025-07-28;SI013644;260808;157686;87.48;1000104;-12;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;KENDA België NV
2025-07-28;SI013644;262291;157687;15.36;1000104;-4;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA België NV
2025-07-28;SI013644;274539;157677;4697.0;1000104;-550;WO072626;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
2025-07-28;SI013644;274539;157679;2135.0;1000104;-250;WO073134;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
2025-07-28;SI013644;274539;157680;3416.0;1000104;-400;WO073135;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
2025-07-28;SI013644;274539;157681;1281.0;1000104;-150;WO073402;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
2025-07-28;SI013644;274539;157683;2135.0;1000104;-250;WO073578;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;KENDA België NV
2025-07-28;SI013644;276427;157675;4748.8;1000104;-280;WO068833;WI GK 4.00Ex9 35x68;KENDA België NV
2025-07-28;SI013644;274553;157676;1281.0;1000104;-150;WO072193;WB 3.50Bx10 H2 4/85/115 Ø12.5 C90 ET0;KENDA België NV
2025-07-28;SI013639;159942;157537;216.0;1002669;-24;;Euro Pallets 80x120cm;Grasdorf Rad  GmbH
2025-07-28;SI013639;260761;157538;204.0;1002669;-17;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;Grasdorf Rad  GmbH
2025-07-28;SI013639;260808;157539;123.93;1002669;-17;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;Grasdorf Rad  GmbH
2025-07-28;SI013639;262291;157540;92.16;1002669;-24;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;Grasdorf Rad  GmbH
2025-07-28;SI013639;494685;157529;1565.0;1002669;-10;WO073358;DU Spacer Emc2 30-285;Grasdorf Rad  GmbH
2025-07-28;SI013639;494784;157522;625.5;1002669;-3;WO072653;DU Spacer Emc2 34-335;Grasdorf Rad  GmbH
2025-07-28;SI013639;494784;157524;2085.0;1002669;-10;WO072735;DU Spacer Emc2 34-335;Grasdorf Rad  GmbH
2025-07-28;SI013639;494876;157526;3202.5;1002669;-15;WO072967;DU Spacer Emc2 38-335;Grasdorf Rad  GmbH
2025-07-28;SI013639;494890;157523;1145.0;1002669;-5;WO072654;DU Spacer Emc2 38-385;Grasdorf Rad  GmbH
2025-07-28;SI013639;494890;157527;3664.0;1002669;-16;WO072968;DU Spacer Emc2 38-385;Grasdorf Rad  GmbH
2025-07-28;SI013639;495484;157530;1022.0;1002669;-7;WO073359;DU Spacer Standard 28-300;Grasdorf Rad  GmbH
2025-07-28;SI013639;495484;157531;292.0;1002669;-2;WO073361;DU Spacer Standard 28-300;Grasdorf Rad  GmbH
2025-07-28;SI013639;501321;157535;1243.6;1002669;-10;WO073366;DU Spacer Stepped 48/38-128;Grasdorf Rad  GmbH
2025-07-28;SI013639;549453;157536;1280.8;1002669;-10;WO073367;DU Spacer Stepped 50/38-127,5;Grasdorf Rad  GmbH
2025-07-28;SI013639;625522;157534;1821.0;1002669;-15;WO073365;DU Spacer Stepped 38/28-127;Grasdorf Rad  GmbH
2025-07-28;SI013639;667140;157528;1018.0;1002669;-5;WO073357;DU Spacer Standard 42-300;Grasdorf Rad  GmbH
2025-07-28;SI013639;668031;157521;1260.0;1002669;-6;WO072651;DU Spacer Standard 32K-400;Grasdorf Rad  GmbH
2025-07-28;SI013639;668031;157532;1680.0;1002669;-8;WO073362;DU Spacer Standard 32K-400;Grasdorf Rad  GmbH
2025-07-28;SI013639;696652;157525;2535.0;1002669;-10;WO072966;DU Spacer Emc2 44K-335 V68;Grasdorf Rad  GmbH
2025-07-28;SI013639;714813;157533;915.0;1002669;-5;WO073363;DU Spacer Standard 38-350,0;Grasdorf Rad  GmbH
2025-07-28;SI013640;159942;157631;72.0;1002669;-8;;Euro Pallets 80x120cm;Grasdorf Rad  GmbH
2025-07-28;SI013640;260761;157632;48.0;1002669;-4;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;Grasdorf Rad  GmbH
2025-07-28;SI013640;260808;157633;29.16;1002669;-4;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;Grasdorf Rad  GmbH
2025-07-28;SI013640;262291;157634;30.72;1002669;-8;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;Grasdorf Rad  GmbH
2025-07-28;SI013640;494784;157623;417.0;1002669;-2;WO072653;DU Spacer Emc2 34-335;Grasdorf Rad  GmbH
2025-07-28;SI013640;494876;157624;1067.5;1002669;-5;WO072967;DU Spacer Emc2 38-335;Grasdorf Rad  GmbH
2025-07-28;SI013640;494890;157625;916.0;1002669;-4;WO072968;DU Spacer Emc2 38-385;Grasdorf Rad  GmbH
2025-07-28;SI013640;495484;157627;438.0;1002669;-3;WO073359;DU Spacer Standard 28-300;Grasdorf Rad  GmbH
2025-07-28;SI013640;495484;157628;1168.0;1002669;-8;WO073361;DU Spacer Standard 28-300;Grasdorf Rad  GmbH
2025-07-28;SI013640;667140;157626;1018.0;1002669;-5;WO073357;DU Spacer Standard 42-300;Grasdorf Rad  GmbH
2025-07-28;SI013640;668031;157629;420.0;1002669;-2;WO073362;DU Spacer Standard 32K-400;Grasdorf Rad  GmbH
2025-07-28;SI013640;714813;157630;915.0;1002669;-5;WO073363;DU Spacer Standard 38-350,0;Grasdorf Rad  GmbH
2025-07-28;SI013641;159942;157618;36.0;1007189;-4;;Euro Pallets 80x120cm;GRASDORF GmbH
2025-07-28;SI013641;159959;157619;91.44;1007189;-6;;Palette Frame L=1,20 B=0,80 (for Euro-Palett);GRASDORF GmbH
2025-07-28;SI013641;262291;157620;15.36;1007189;-4;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;GRASDORF GmbH
2025-07-28;SI013641;470504;157608;2718.9;1007189;-171;;DU Headspindle  HD/AW 950mm;GRASDORF GmbH
2025-07-28;SI013641;481920;157609;7905.0;1007189;-310;WO073158;DU Clamp HD;GRASDORF GmbH
2025-07-28;SI013641;631677;157617;512.0;1007189;-40;;DU Capnut Kit HD+;GRASDORF GmbH
2025-07-28;SI013641;447919;157613;187.8;1007189;-12;WO072635;DU Headspindle  MD/SOK 805mm;GRASDORF GmbH
2025-07-28;SI013641;470481;157607;76.2;1007189;-4;WO065353;DU Hookspindle  HD/AW 845mm;GRASDORF GmbH
2025-07-28;SI013641;586151;157614;208.8;1007189;-2;WO073354;DU AW Spacer Standard 24-200,0;GRASDORF GmbH
2025-07-28;SI013641;623474;157616;44.8;1007189;-2;WO074149;DU Support bridge AW 8@203.2/ 22 C90 H0 Red;GRASDORF GmbH
2025-07-28;SI013641;623498;157615;85.4;1007189;-4;WO073355;DU Support bridge AW 6@205/ 22 C90 H0 Red;GRASDORF GmbH
2025-07-28;SI013641;650746;157610;68.5;1007189;-2;;DU Support bridge AW 8@275/ 22 C90 H140 Red;GRASDORF GmbH
2025-07-28;SI013641;650869;157611;34.25;1007189;-1;;DU Support bridge AW 8@275/ 20 C90 H150 Blue;GRASDORF GmbH
2025-07-28;SI013641;650876;157612;34.25;1007189;-1;;DU Support bridge AW 8@275/ 20 C90 H150 Red;GRASDORF GmbH
2025-07-28;SI013643;159942;157655;252.0;1000108;-28;;Euro Pallets 80x120cm;KENDA Polska Sp. z.o.o.
2025-07-28;SI013643;262291;157656;107.52;1000108;-28;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA Polska Sp. z.o.o.
2025-07-28;SI013643;471198;157649;648.0;1000108;-90;WO073705;WI GG 4.375Ax8 H2 20,1x89,5/81,5 TL Silver;KENDA Polska Sp. z.o.o.
2025-07-28;SI013643;471242;157651;4824.75;1000108;-525;WO073724;WI GK 5.50Ax8 H2 20x89,5 TL Silver RAL9006 NORMAL;KENDA Polska Sp. z.o.o.
2025-07-28;SI013643;540221;157646;1300.76;1000108;-62;WO069152;WI EK 4.50Ix9 H2 35x66/78;KENDA Polska Sp. z.o.o.
2025-07-28;SI013643;540221;157647;251.76;1000108;-12;WO073127;WI EK 4.50Ix9 H2 35x66/78;KENDA Polska Sp. z.o.o.
2025-07-28;SI013643;739328;157650;4824.75;1000108;-525;WO073721;WI GK 5.50Ax8 H2 20x89,5 TL Black CP2004 6204 2RS;KENDA Polska Sp. z.o.o.
2025-07-28;SI013643;739328;157652;4824.75;1000108;-525;WO073726;WI GK 5.50Ax8 H2 20x89,5 TL Black CP2004 6204 2RS;KENDA Polska Sp. z.o.o.
2025-07-28;SI013643;739328;157654;827.1;1000108;-90;WO073633;WI GK 5.50Ax8 H2 20x89,5 TL Black CP2004 6204 2RS;KENDA Polska Sp. z.o.o.
2025-07-28;SI013643;739335;157653;2327.85;1000108;-315;WO074245;WI GPL 5.50Ax8 H2 19,1x89,5 TL Black CP2004;KENDA Polska Sp. z.o.o.
2025-07-28;SI013643;657165;157648;5184.0;1000108;-400;WO073444;WB 7.0ATx8 H2 4/60/100 Ø14.5 C60 ET0;KENDA Polska Sp. z.o.o.
2025-07-25;SI013633;159942;157343;45.0;1002672;-5;;Euro Pallets 80x120cm;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;159959;157344;76.2;1002672;-5;;Palette Frame L=1,20 B=0,80 (for Euro-Palett);SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;260761;157345;72.0;1002672;-6;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;260808;157346;43.74;1002672;-6;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;262291;157347;15.36;1002672;-4;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;408019;157332;62.64;1002672;-6;;DU Handle bar  HD   536mm;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;422398;157339;3348.0;1002672;-200;;DU Headspindle  HD/AW 565mm;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;481920;157327;122.4;1002672;-4;WO071297;DU Clamp HD;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;481920;157328;6609.6;1002672;-216;WO072994;DU Clamp HD;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;481920;157329;2172.6;1002672;-71;WO073158;DU Clamp HD;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;481920;157330;703.8;1002672;-23;WO073937;DU Clamp HD;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;494968;157336;2347.2;1002672;-8;WO072782;DU Spacer Emc2 42K-385;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;631448;157340;3120.0;1002672;-400;;DU Footbase HD      Standard;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;447827;157342;444.0;1002672;-200;;DU Equalizing Disc  Angled 10°;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;408156;157341;78.72;1002672;-2;;DU Socket wrench;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;494913;157335;1099.2;1002672;-4;WO072781;DU Spacer Emc2 38K-385;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;494944;157337;3276.0;1002672;-12;WO072783;DU Spacer Emc2 42K-335;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;495804;157331;1536.0;1002672;-100;WO071052;DU Capnut Kit HD+ M22x2.5x96mm w/o Nuts;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;631660;157338;3072.0;1002672;-200;;DU Capnut Kit HD+;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013633;713489;157334;727.2;1002672;-4;WO072780;DU Spacer Emc2 28-285,0;SODIJANTES INDUSTRIE SAS
2025-07-25;SI013634;159942;157325;27.0;1007232;-3;;Euro Pallets 80x120cm;Bohnenkamp Benelux BV
2025-07-25;SI013634;262291;157326;11.52;1007232;-3;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;Bohnenkamp Benelux BV
2025-07-25;SI013634;457208;157323;1153.6;1007232;-14;WO073373;WB W8x16 H2 6/117.7/152.4 Ø17.5 ET11;Bohnenkamp Benelux BV
2025-07-25;SI013634;622040;157324;1102.8;1007232;-10;WO073376;WB 10LBx15 H2 6/117.4/152.4 Ø17.5 ET-35;Bohnenkamp Benelux BV
2025-07-25;SI013634;648118;157322;896.1;1007232;-10;WO073372;WB 9.00x15.3 H2 6/117.7/152.4 Ø17.5 ET-56;Bohnenkamp Benelux BV
2025-07-25;SI013635;159942;157468;9.0;1000103;-1;;Euro Pallets 80x120cm;KENDA GB Rugeley Ltd
2025-07-25;SI013635;409405;157467;180.0;1000103;-20;;TY 16x7.50-8 70A3 (4PR) TL E;KENDA GB Rugeley Ltd
2025-07-25;SI013636;159942;157479;9.0;1000103;-1;;Euro Pallets 80x120cm;KENDA GB Rugeley Ltd
2025-07-25;SI013636;260761;157480;528.0;1000103;-44;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;KENDA GB Rugeley Ltd
2025-07-25;SI013636;260808;157481;320.76;1000103;-44;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;KENDA GB Rugeley Ltd
2025-07-25;SI013636;262291;157482;3.84;1000103;-1;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA GB Rugeley Ltd
2025-07-25;SI013636;613987;157473;5776.4;1000103;-40;WO072797;WB AG16.00x22.5 H2 5/290/335 Ø21.5 R22.4 ET-20;KENDA GB Rugeley Ltd
2025-07-25;SI013636;613987;157475;9097.83;1000103;-63;WO073232;WB AG16.00x22.5 H2 5/290/335 Ø21.5 R22.4 ET-20;KENDA GB Rugeley Ltd
2025-07-25;SI013636;614014;157476;16248.96;1000103;-186;WO073233;WB W13x20 H2 5/290/335 Ø21.5 R22.4 ET10;KENDA GB Rugeley Ltd
2025-07-25;SI013636;614052;157474;2171.52;1000103;-52;WO072799;WB 9.00x15.3 H2 6/161/205 Ø20 R16 ET-45;KENDA GB Rugeley Ltd
2025-07-25;SI013636;429038;157477;13987.16;1000103;-332;WO073248;WB 9.00x15.3 H2 6/161/205 Ø21.5 R16 ET20;KENDA GB Rugeley Ltd
2025-07-25;SI013636;614564;157478;2067.12;1000103;-24;WO073251;WB W13x20 H2 8/221/275 Ø21.5 R16 ET-15;KENDA GB Rugeley Ltd
2025-07-25;SI013637;260761;157500;300.0;1000404;-25;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;KENDA Schweiz AG
2025-07-25;SI013637;260808;157501;182.25;1000404;-25;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;KENDA Schweiz AG
2025-07-25;SI013637;262291;157502;26.88;1000404;-7;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;KENDA Schweiz AG
2025-07-25;SI013637;733975;157486;5108.49;1000404;-93;WO071505;WB 6Jx16 H2 5/94/140 Ø18.5 R14 ET68;KENDA Schweiz AG
2025-07-25;SI013637;113920;157491;4140.0;1000404;-50;WO073276;DU Wheel SOK2 W6x16/15-108,0   96VSM;KENDA Schweiz AG
2025-07-25;SI013637;113920;157493;4140.0;1000404;-50;WO073285;DU Wheel SOK2 W6x16/15-108,0   96VSM;KENDA Schweiz AG
2025-07-25;SI013637;113920;157494;1656.0;1000404;-20;WO073435;DU Wheel SOK2 W6x16/15-108,0   96VSM;KENDA Schweiz AG
2025-07-25;SI013637;155173;157497;349.6;1000404;-2;WO073788;DU Wheel MD/HD W8x28/24-170,0   140VSM;KENDA Schweiz AG
2025-07-25;SI013637;585550;157490;5592.0;1000404;-60;WO073258;DU Wheel SOK3 5.50Fx18/17-140,0  DTS;KENDA Schweiz AG
2025-07-25;SI013637;585734;157487;212.4;1000404;-3;WO072345;DU Wheel SOK2 4.50Ex16/15.3-108,0  DTS   97VSM;KENDA Schweiz AG
2025-07-25;SI013637;585826;157489;3430.4;1000404;-32;WO073100;DU Wheel SOK4 W8x16-180,0;KENDA Schweiz AG
2025-07-25;SI013637;590219;157492;5670.08;1000404;-94;WO073277;WB 13.00x17 H2 6/161/205 Ø21.5 16.0 ET66;KENDA Schweiz AG
2025-07-25;SI013637;606538;157488;1116.0;1000404;-100;WO073057;DU Ringnut SOK;KENDA Schweiz AG
2025-07-25;SI013637;617619;157499;161.6;1000404;-2;WO073425;DU Wheel SOK2 4.25x12-150,0;KENDA Schweiz AG
2025-07-25;SI013637;688145;157495;671.52;1000404;-12;WO073529;WB W13x18 H2 6/161/205 Ø21.5 R16 ET40;KENDA Schweiz AG
2025-07-25;SI013637;706542;157496;573.6;1000404;-2;WO073787;DU Wheel MD/HD W8x44/34K-300,0   170VSM;KENDA Schweiz AG
2025-07-25;SI013638;159942;157510;63.0;1000404;-7;;Euro Pallets 80x120cm;KENDA Schweiz AG
2025-07-25;SI013638;159959;157511;15.24;1000404;-1;;Palette Frame L=1,20 B=0,80 (for Euro-Palett);KENDA Schweiz AG
2025-07-25;SI013638;631592;157509;4760.0;1000404;-500;;DU Capnut Kit MD+;KENDA Schweiz AG
2025-07-24;SI013631;139708;157128;268.05;1007234;-5;WO072370;WB 11LBx16 H2 6/161/205 Ø21.5 R16 ET0;BOHNENKAMP A/S
2025-07-24;SI013631;139708;157133;53.61;1007234;-1;WO072992;WB 11LBx16 H2 6/161/205 Ø21.5 R16 ET0;BOHNENKAMP A/S
2025-07-24;SI013631;139968;157135;1800.0;1007234;-300;WO073307;WB 2.50Ax8 H2 4/60/100 Ø14.5 C60 ET0;BOHNENKAMP A/S
2025-07-24;SI013631;159942;157142;333.0;1007234;-37;;Euro Pallets 80x120cm;BOHNENKAMP A/S
2025-07-24;SI013631;159959;157143;121.92;1007234;-8;;Palette Frame L=1,20 B=0,80 (for Euro-Palett);BOHNENKAMP A/S
2025-07-24;SI013631;260761;157144;96.0;1007234;-8;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;BOHNENKAMP A/S
2025-07-24;SI013631;260808;157145;58.32;1007234;-8;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;BOHNENKAMP A/S
2025-07-24;SI013631;262291;157146;134.4;1007234;-35;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;BOHNENKAMP A/S
2025-07-24;SI013631;408019;157130;46.98;1007234;-6;;DU Handle bar  HD   536mm;BOHNENKAMP A/S
2025-07-24;SI013631;422398;157124;753.3;1007234;-60;;DU Headspindle  HD/AW 565mm;BOHNENKAMP A/S
2025-07-24;SI013631;470504;157129;429.3;1007234;-30;;DU Headspindle  HD/AW 950mm;BOHNENKAMP A/S
2025-07-24;SI013631;144276;157121;11684.4;1007234;-182;WO070958;WB 10.50Ix12 H2 4/60/100 Ø15 C60 ET-20 RFH;BOHNENKAMP A/S
2025-07-24;SI013631;144276;157136;18168.6;1007234;-283;WO073330;WB 10.50Ix12 H2 4/60/100 Ø15 C60 ET-20 RFH;BOHNENKAMP A/S
2025-07-24;SI013631;162461;157140;1174.5;1007234;-2;WO074089;DU Wheel MD/HD DWW16Lx46/42K-340,0  DTS   300VSM;BOHNENKAMP A/S
2025-07-24;SI013631;162461;157141;1174.5;1007234;-2;WO074090;DU Wheel MD/HD DWW16Lx46/42K-340,0  DTS   300VSM;BOHNENKAMP A/S
2025-07-24;SI013631;274430;157134;2495.0;1007234;-50;WO073306;WB 10.50Ix12 H2 5/94/140 Ø18.5 R14 ET-26;BOHNENKAMP A/S
2025-07-24;SI013631;275109;157137;1656.46;1007234;-299;WO073331;WI GR 2.10Ax4 20x75/69;BOHNENKAMP A/S
2025-07-24;SI013631;275178;157132;307.0;1007234;-50;WO072775;WI GG 2.50Ax8 25x120/112;BOHNENKAMP A/S
2025-07-24;SI013631;491233;157131;299.88;1007234;-9;WO072644;WB 10.00Ix12 H2 4/56/110 Ø12.5 C60 ET21;BOHNENKAMP A/S
2025-07-24;SI013631;495569;157125;2242.08;1007234;-8;;DU Fixation Set MD+4 M16x1.5x95;BOHNENKAMP A/S
2025-07-24;SI013631;495958;157123;849.78;1007234;-2;;DU Fixation Set HD+4 M18x1.5x95;BOHNENKAMP A/S
2025-07-24;SI013631;495958;157126;849.78;1007234;-2;;DU Fixation Set HD+4 M18x1.5x95;BOHNENKAMP A/S
2025-07-24;SI013631;498843;157120;2799.36;1007234;-162;WO070722;WI GK 2.10-4 13x95/90 RFD;BOHNENKAMP A/S
2025-07-24;SI013631;703145;157127;645.48;1007234;-1;;DU Fixation Set HD+6 M18x1.5x95;BOHNENKAMP A/S
2025-07-24;SI013631;704159;157139;1146.6;1007234;-4;WO074032;DU Wheel MD/HD DWW15Lx34/30-300,0   246VSM;BOHNENKAMP A/S
2025-07-24;SI013631;712963;157138;396.0;1007234;-2;WO073621;DU Wheel MD/HD W10x24-250,0;BOHNENKAMP A/S
2025-07-24;SI013631;737027;157122;2644.0;1007234;-200;WO071844;WI EK 2.10Ax4 20/25x67/75;BOHNENKAMP A/S
2025-07-24;SI013632;159942;157269;36.0;1007180;-4;;Euro Pallets 80x120cm;BOHNENKAMP SE
2025-07-24;SI013632;260761;157270;168.0;1007180;-14;;WOOD PALLET 1,20 X 1,26M HEAT TREATED;BOHNENKAMP SE
2025-07-24;SI013632;260808;157271;102.06;1007180;-14;;WOOD TOP COVER 1,20X1,26 M HEAT TREATED;BOHNENKAMP SE
2025-07-24;SI013632;262291;157272;15.36;1007180;-4;;WOOD TOP COVER 1,2 0X 0,8M HEAT TREATED;BOHNENKAMP SE
2025-07-24;SI013632;274539;157255;8750.0;1007180;-1000;WO072534;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;BOHNENKAMP SE
2025-07-24;SI013632;274539;157256;5022.5;1007180;-574;WO072535;WB 3.50Bx10 H2 4/60/100 Ø14.5 C60 ET0;BOHNENKAMP SE
2025-07-24;SI013632;422398;157263;376.65;1007180;-30;;DU Headspindle  HD/AW 565mm;BOHNENKAMP SE
2025-07-24;SI013632;481920;157261;459.0;1007180;-20;WO072994;DU Clamp HD;BOHNENKAMP SE
2025-07-24;SI013632;581798;157254;3697.2;1007180;-390;WO072531;WI EK 5.50Ax8 H2 25x89/100 TL Silver RAL9006 6205;BOHNENKAMP SE
2025-07-24;SI013632;631448;157262;117.0;1007180;-20;;DU Footbase HD      Standard;BOHNENKAMP SE
2025-07-24;SI013632;631677;157264;4608.0;1007180;-400;;DU Capnut Kit HD+;BOHNENKAMP SE
2025-07-24;SI013632;157436;157252;2746.5;1007180;-50;WO072527;WB 6Jx16 H2 6/161/205 Ø21.5 R16 ET-5;BOHNENKAMP SE
2025-07-24;SI013632;274522;157253;334.5;1007180;-50;WO072530;WB 2.50Ax8 H2 4/85/115 Ø12.5 C90 ET0;BOHNENKAMP SE
2025-07-24;SI013632;388526;157257;1226.8;1007180;-40;WO072537;WB 7.00Ix12 H2 5/67/112 Ø16 R12 ET-4;BOHNENKAMP SE
2025-07-24;SI013632;447827;157265;166.5;1007180;-100;;DU Equalizing Disc  Angled 10°;BOHNENKAMP SE
2025-07-24;SI013632;447834;157268;124.2;1007180;-60;;DU Equalizing Disc  Angled 15°;BOHNENKAMP SE
2025-07-24;SI013632;447841;157266;468.0;1007180;-200;;DU Equalizing Disc  Angled 20°;BOHNENKAMP SE
2025-07-24;SI013632;447858;157267;1242.0;1007180;-400;;DU Equalizing Disc  Angled 30°;BOHNENKAMP SE
2025-07-24;SI013632;473994;157250;598.29;1007180;-111;WO069475;WB 2.50Ax8 H2 4/63/100 Ø14.5 C60 ET0;BOHNENKAMP SE
2025-07-24;SI013632;473994;157251;172.48;1007180;-32;WO070152;WB 2.50Ax8 H2 4/63/100 Ø14.5 C60 ET0;BOHNENKAMP SE
2025-07-24;SI013632;473994;157258;21.56;1007180;-4;WO072538;WB 2.50Ax8 H2 4/63/100 Ø14.5 C60 ET0;BOHNENKAMP SE
2025-07-24;SI013632;631653;157260;257.04;1007180;-24;WO063883;DU Capnut Kit MD+;BOHNENKAMP SE
2025-07-23;SI013630;112091;157028;4794.0;1000106;-204;WO072944;WB 7.00Ix12 H2 5/93/140 Ø15 ET-10 Silver RAL9006;KENDA Deutschland GmbH
2025-07-23;SI013630;143729;157029;2031.0;1000106;-30;WO072949;WB 13.00x17 H2 10/93/140 Ø15 ET-39 Silver RAL9006;KENDA Deutschland GmbH
2025-07-23;SI013630;143729;157030;8124.0;1000106;-120;WO073184;WB 13.00x17 H2 10/93/140 Ø15 ET-39 Silver RAL9006;KENDA Deutschland GmbH
2025-07-23;SI013630;143873;157027;11410.3;1000106;-230;WO072934;WB 13LBx15 H2 6/161/205 Ø21.5 R16 ET0 VG2 Silver;KENDA Deutschland GmbH
